county,date,cases
40023,2021/07/18,7352.94
40023,2021/07/25,7483.25
40023,2021/08/01,7613.55
40023,2021/08/08,7818.32
40023,2021/08/15,8246.46
40023,2021/08/22,8693.22
40023,2021/08/29,9102.76
40023,2021/09/05,9493.67
40023,2021/09/12,10201.04
40023,2021/09/19,10629.19
40023,2021/09/26,11001.49
40023,2021/10/03,11280.71
40023,2021/10/10,11466.87
40023,2021/10/17,11541.33
40041,2020/04/26,0
40041,2020/05/03,0
40041,2020/05/10,0
40041,2020/05/17,0
40041,2020/05/24,0
40041,2020/05/31,1846.97
40041,2020/06/07,1846.97
40041,2020/06/14,1846.97
40041,2020/06/21,1846.97
40041,2020/06/28,1846.97
40041,2020/07/05,2110.82
40041,2020/07/12,2110.82
40041,2020/07/19,2110.82
40041,2020/07/26,2110.82
40041,2020/08/02,2110.82
40041,2020/08/09,2110.82
40041,2020/08/16,2110.82
40041,2020/08/23,2110.82
40041,2020/08/30,2110.82
40041,2020/09/06,2110.82
40041,2020/09/13,2110.82
40041,2020/09/20,2110.82
40041,2020/09/27,2110.82
40041,2020/10/04,2110.82
40041,2020/10/11,2374.67
40041,2020/10/18,2374.67
40041,2020/10/25,2638.52
40041,2020/11/01,2902.37
40041,2020/11/08,2902.37
40041,2020/11/15,3693.93
40041,2020/11/22,3693.93
40041,2020/11/29,4485.49
40041,2020/12/06,5277.04
40041,2020/12/13,5540.9
40041,2020/12/20,5540.9
40041,2020/12/27,5804.75
40041,2021/01/03,6332.45
40041,2021/01/10,6596.31
40041,2021/01/17,6596.31
40041,2021/01/24,6596.31
40041,2021/01/31,6860.16
40041,2021/02/07,6860.16
40041,2021/02/14,6860.16
40041,2021/02/21,6860.16
40041,2021/02/28,6860.16
40041,2021/03/07,6860.16
40041,2021/03/14,6860.16
40041,2021/03/21,6860.16
40041,2021/03/28,6860.16
40041,2021/04/04,6860.16
40041,2021/04/11,6860.16
40041,2021/04/18,6860.16
40041,2021/04/25,6860.16
40041,2021/05/02,6860.16
40041,2021/05/09,6860.16
40041,2021/05/16,6860.16
40041,2021/05/23,6860.16
40041,2021/05/30,6860.16
40041,2021/06/06,6860.16
40041,2021/06/13,6860.16
40041,2021/06/20,6860.16
40041,2021/06/27,6860.16
40041,2021/07/04,6860.16
40041,2021/07/11,6860.16
40041,2021/07/18,6860.16
40041,2021/07/25,7124.01
40041,2021/08/01,7124.01
40041,2021/08/08,7651.72
40041,2021/08/15,7651.72
40041,2021/08/22,7651.72
40041,2021/08/29,7651.72
40041,2021/09/05,7915.57
40041,2021/09/12,7915.57
40041,2021/09/19,8179.42
40041,2021/09/26,8179.42
40041,2021/10/03,8443.27
40041,2021/10/10,8443.27
40041,2021/10/17,8443.27
