Avg_3Day_Confirmed_RatePer100K,Avg_3Day_Confirmed_RatePer100K_,Avg_3Day_Deceased_RatePer100K,Avg_3Day_Deceased_RatePer100K_D,CONFIRMED,Confirmed_RatePer100K,DECEASED,Deceased_RatePer100K,LOADED,RECOVERED,reported,TOTAL_CONFIRMED,TOTAL_DECEASED,Total_Population,TOTAL_RECOVERED,WEEKBEGINNINGDATE,WEEKENDINGDATE,YEAR_WEEK,ObjectId
58.2472,17.591434,0.521233,0.2172,731,95.2544,11,1.4334,2021/09/28 10:14:00+00,11,2021/09/28 04:00:00+00,109914,1500,767419,45105,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,533
134.954533,76.707333,0.8253,0.304067,2126,277.0325,8,1.0425,2021/09/29 10:15:00+00,16,2021/09/29 04:00:00+00,111674,1507,767419,45122,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,534
137.039466,2.084933,0.912166,0.086866,298,38.8315,2,0.2606,2021/09/30 10:16:00+00,14,2021/09/30 04:00:00+00,111754,1509,767419,45136,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,535
124.3128,-12.726666,0.651533,-0.260633,438,57.0744,5,0.6515,2021/10/01 11:06:00+00,8,2021/10/01 04:00:00+00,112172,1514,767419,45143,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,536
42.827533,-81.485267,0.434333,-0.2172,250,32.5767,3,0.3909,2021/10/02 10:15:00+00,21,2021/10/02 04:00:00+00,112379,1517,767419,45164,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,537
39.5264,-3.301133,0.477766,0.043433,222,28.9281,3,0.3909,2021/10/03 10:50:00+00,5,2021/10/03 04:00:00+00,112585,1520,767419,45169,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,538
27.7119,-11.8145,0.2606,-0.217166,166,21.6309,0,0,2021/10/04 10:15:00+00,4,2021/10/04 04:00:00+00,112750,1520,767419,45173,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,539
44.217466,16.505566,0.217166,-0.043434,630,82.0934,2,0.2606,2021/10/05 10:15:00+00,19,2021/10/05 04:00:00+00,113355,1522,767419,45192,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,540
46.736733,2.519267,0.173733,-0.043433,280,36.4859,2,0.2606,2021/10/06 10:15:00+00,24,2021/10/06 04:00:00+00,113623,1522,767419,45216,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,541
58.8553,12.118567,0.2606,0.086867,445,57.9866,2,0.2606,2021/10/07 10:15:00+00,15,2021/10/07 04:00:00+00,114054,1524,767419,45231,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,542
44.304333,-14.550967,0.2606,0,295,38.4405,2,0.2606,2021/10/08 10:15:00+00,25,2021/10/08 04:00:00+00,114335,1526,767419,45256,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,543
53.2521,8.947767,0.347466,0.086866,486,63.3292,4,0.5212,2021/10/09 10:15:00+00,28,2021/10/09 04:00:00+00,114809,1530,767419,45284,2021/10/03 04:00:00+00,2021/10/09 04:00:00+00,202141,544
50.732833,-2.519267,0.2606,-0.086866,387,50.4288,0,0,2021/10/10 10:15:00+00,7,2021/10/10 04:00:00+00,115195,1530,767419,45291,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,545
43.565966,-7.166867,0.434333,0.173733,130,16.9399,6,0.7818,2021/10/11 10:15:00+00,7,2021/10/11 04:00:00+00,115321,1536,767419,45298,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,546
32.2727,-11.293266,0.304033,-0.1303,226,29.4494,1,0.1303,2021/10/12 10:15:00+00,21,2021/10/12 04:00:00+00,115530,1537,767419,45319,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,547
31.968633,-0.304067,0.477766,0.173733,380,49.5166,4,0.5212,2021/10/13 10:15:00+00,38,2021/10/13 04:00:00+00,115898,1541,767419,45357,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,548
37.5284,5.559767,0.347466,-0.1303,258,33.6192,3,0.3909,2021/10/14 10:15:00+00,16,2021/10/14 04:00:00+00,116131,1544,767419,45373,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,549
40.0911,2.5627,0.3909,0.043434,285,37.1375,2,0.2606,2021/10/15 10:15:00+00,36,2021/10/15 04:00:00+00,116406,1546,767419,45409,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,550
41.5245,1.4334,0.217166,-0.173734,413,53.8168,0,0,2021/10/16 10:15:00+00,12,2021/10/16 04:00:00+00,116814,1546,767419,45421,2021/10/10 04:00:00+00,2021/10/16 04:00:00+00,202142,551
37.2678,-4.2567,0.086866,-0.1303,160,20.8491,0,0,2021/10/17 10:16:00+00,6,2021/10/17 04:00:00+00,116972,1546,767419,45427,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,552
29.9706,-7.2972,0,-0.086866,117,15.2459,0,0,2021/10/18 10:15:00+00,4,2021/10/18 04:00:00+00,117082,1546,767419,45431,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,553
19.546033,-10.424567,0.1303,0.1303,173,22.5431,3,0.3909,2021/10/19 10:15:00+00,14,2021/10/19 04:00:00+00,117214,1549,767419,45445,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,554
32.837333,13.2913,0.217166,0.086866,466,60.723,2,0.2606,2021/10/20 10:15:00+00,27,2021/10/20 04:00:00+00,117670,1551,767419,45472,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,555
35.269733,2.4324,0.2606,0.043434,173,22.5431,1,0.1303,2021/10/21 10:15:00+00,16,2021/10/21 04:00:00+00,117833,1552,767419,45488,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,556
35.009133,-0.2606,0.173733,-0.086867,167,21.7613,1,0.1303,2021/10/22 10:15:00+00,31,2021/10/22 04:00:00+00,117981,1553,767419,45519,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,557
29.275633,-5.7335,0.1303,-0.043433,334,43.5225,1,0.1303,2021/10/23 10:15:00+00,15,2021/10/23 04:00:00+00,118315,1554,767419,45534,2021/10/17 04:00:00+00,2021/10/23 04:00:00+00,202143,558
24.584566,-4.691067,0.086866,-0.043434,65,8.4699,0,0,2021/10/24 10:15:00+00,38,2021/10/24 04:00:00+00,118374,1554,767419,45572,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,559
29.4059,4.821334,0.1303,0.043434,278,36.2253,2,0.2606,2021/10/25 10:15:00+00,6,2021/10/25 04:00:00+00,118660,1556,767419,45578,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,560
22.1956,-7.2103,0.1303,0,168,21.8916,1,0.1303,2021/10/26 10:15:00+00,31,2021/10/26 04:00:00+00,118814,1557,767419,45609,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,561
29.275633,7.080033,0.173733,0.043433,228,29.71,1,0.1303,2021/10/27 10:15:00+00,31,2021/10/27 04:00:00+00,119026,1557,767419,45640,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,562
24.4543,-4.821333,0.434366,0.260633,167,21.7613,8,1.0425,2021/10/28 10:16:00+00,13,2021/10/28 04:00:00+00,119181,1565,767419,45653,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,563
24.801766,0.347466,0.521233,0.086867,176,22.934,3,0.3909,2021/10/29 10:16:00+00,8,2021/10/29 04:00:00+00,119351,1568,767419,45661,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,564
22.34765,-2.454116,0.521233,0,0,,1,0.1303,2021/10/30 10:15:00+00,6,2021/10/30 04:00:00+00,119347,1569,767419,45667,2021/10/24 04:00:00+00,2021/10/30 04:00:00+00,202144,565
22.934,0.58635,0.217166,-0.304067,0,,1,0.1303,2021/10/31 10:16:00+00,2,2021/10/31 04:00:00+00,119347,1570,767419,45669,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,566
69.3233,46.3893,0.1303,-0.086866,532,69.3233,1,0.1303,2021/11/01 10:15:00+00,7,2021/11/01 04:00:00+00,119881,1571,767419,45676,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,567
45.28165,-24.04165,0.217166,0.086866,163,21.24,3,0.3909,2021/11/02 10:15:00+00,19,2021/11/02 04:00:00+00,120033,1574,767419,45695,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,568
41.611333,-3.670317,0.3909,0.173734,263,34.2707,5,0.6515,2021/11/03 10:15:00+00,52,2021/11/03 04:00:00+00,120292,1577,767419,45746,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,569
27.147266,-14.464067,0.347466,-0.043434,199,25.9311,0,0,2021/11/04 10:15:00+00,34,2021/11/04 04:00:00+00,120473,1577,767419,45780,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,570
28.928133,1.780867,0.347466,0,204,26.5826,3,0.3909,2021/11/05 10:16:00+00,47,2021/11/05 04:00:00+00,120660,1580,767419,45825,2021/10/31 04:00:00+00,2021/11/06 04:00:00+00,202145,571
