OBJECTID,ZIPCODE,COLLECTION_WEEK_BEGINNING,census_2019_population,CONFIRMED_PER_WEEK_BEGINNING,ratePer100K,aveDaily_RatePer100K,Gating_criterion,total_CONFIRMED_PER_WEEK_BEGINN,total_ratePer100K,LOADED,SHAPE_Length,SHAPE_Area
101065,40222,2020/12/13 12:00:00+00,22236,66,296.82,42.4,4,1240,5576.54,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101066,40222,2020/12/20 12:00:00+00,22236,57,256.34,36.62,4,1297,5832.88,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101067,40222,2020/12/27 12:00:00+00,22236,83,373.27,53.32,4,1380,6206.15,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101068,40222,2021/01/03 12:00:00+00,22236,109,490.2,70.03,4,1489,6696.35,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101069,40222,2021/01/10 12:00:00+00,22236,97,436.23,62.32,4,1586,7132.58,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101070,40222,2021/01/17 12:00:00+00,22236,68,305.81,43.69,4,1654,7438.39,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101071,40222,2021/01/24 12:00:00+00,22236,55,247.35,35.34,4,1709,7685.73,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101072,40222,2021/01/31 12:00:00+00,22236,50,224.86,32.12,4,1759,7910.6,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101073,40222,2021/02/07 12:00:00+00,22236,57,256.34,36.62,4,1816,8166.94,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101074,40222,2021/02/14 12:00:00+00,22236,36,161.9,23.13,3,1852,8328.84,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101075,40222,2021/02/21 12:00:00+00,22236,45,202.37,28.91,4,1897,8531.21,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101076,40222,2021/02/28 12:00:00+00,22236,20,89.94,12.85,3,1917,8621.15,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101077,40222,2021/03/07 12:00:00+00,22236,13,58.46,8.35,2,1930,8679.62,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101078,40222,2021/03/14 12:00:00+00,22236,8,35.98,5.14,2,1938,8715.6,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101079,40222,2021/03/21 12:00:00+00,22236,19,85.45,12.21,3,1957,8801.04,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101080,40222,2021/03/28 12:00:00+00,22236,9,40.47,5.78,2,1966,8841.52,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101081,40222,2021/04/04 12:00:00+00,22236,10,44.97,6.42,2,1976,8886.49,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101082,40222,2021/04/11 12:00:00+00,22236,20,89.94,12.85,3,1996,8976.43,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101083,40222,2021/04/18 12:00:00+00,22236,11,49.47,7.07,2,2007,9025.9,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101084,40222,2021/04/25 12:00:00+00,22236,21,94.44,13.49,3,2028,9120.35,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101085,40222,2021/05/02 12:00:00+00,22236,13,58.46,8.35,2,2041,9178.81,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101086,40222,2021/05/09 12:00:00+00,22236,8,35.98,5.14,2,2049,9214.79,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101087,40222,2021/05/16 12:00:00+00,22236,15,67.46,9.64,2,2064,9282.25,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101088,40222,2021/05/23 12:00:00+00,22236,9,40.47,5.78,2,2073,9322.72,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101089,40222,2021/05/30 12:00:00+00,22236,3,13.49,1.93,2,2076,9336.21,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101090,40222,2021/06/06 12:00:00+00,22236,2,8.99,1.28,2,2078,9345.21,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101091,40222,2021/06/13 12:00:00+00,22236,2,8.99,1.28,2,2080,9354.2,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101092,40222,2021/06/20 12:00:00+00,22236,0,0,0,1,2080,9354.2,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101093,40222,2021/06/27 12:00:00+00,22236,2,8.99,1.28,2,2082,9363.19,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101094,40222,2021/07/04 12:00:00+00,22236,10,44.97,6.42,2,2092,9408.17,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101095,40222,2021/07/11 12:00:00+00,22236,5,22.49,3.21,2,2097,9430.65,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101096,40222,2021/07/18 12:00:00+00,22236,19,85.45,12.21,3,2116,9516.1,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101097,40222,2021/07/25 12:00:00+00,22236,31,139.41,19.92,3,2147,9655.51,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101098,40222,2021/08/01 12:00:00+00,22236,47,211.37,30.2,4,2194,9866.88,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101099,40222,2021/08/08 12:00:00+00,22236,43,193.38,27.63,4,2237,10060.26,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101100,40222,2021/08/15 12:00:00+00,22236,52,233.86,33.41,4,2289,10294.12,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101101,40222,2021/08/22 12:00:00+00,22236,66,296.82,42.4,4,2355,10590.93,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101102,40222,2021/08/29 12:00:00+00,22236,79,355.28,50.75,4,2434,10946.21,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101103,40222,2021/09/05 12:00:00+00,22236,57,256.34,36.62,4,2491,11202.55,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101104,40222,2021/09/12 12:00:00+00,22236,73,328.3,46.9,4,2564,11530.85,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101105,40222,2021/09/19 12:00:00+00,22236,48,215.87,30.84,4,2612,11746.72,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101106,40222,2021/09/26 12:00:00+00,22236,123,553.16,79.02,4,2735,12299.87,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101107,40222,2021/10/03 12:00:00+00,22236,58,260.84,37.26,4,2793,12560.71,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101108,40222,2021/10/10 12:00:00+00,22236,38,170.89,24.41,3,2831,12731.61,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101109,40222,2021/10/17 12:00:00+00,22236,43,193.38,27.63,4,2874,12924.99,2021/10/24 06:12:57+00,0.524612389000554,0.00302528257664591
101110,40291,2020/04/26 12:00:00+00,37812,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101111,40291,2020/05/03 12:00:00+00,37812,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101112,40291,2020/05/10 12:00:00+00,37812,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101113,40291,2020/05/17 12:00:00+00,37812,1,2.64,0.38,1,1,2.64,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101114,40291,2020/05/24 12:00:00+00,37812,0,0,0,1,1,2.64,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101115,40291,2020/05/31 12:00:00+00,37812,97,256.53,36.65,4,98,259.18,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101116,40291,2020/06/07 12:00:00+00,37812,7,18.51,2.64,2,105,277.69,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101117,40291,2020/06/14 12:00:00+00,37812,11,29.09,4.16,2,116,306.78,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101118,40291,2020/06/21 12:00:00+00,37812,12,31.74,4.53,2,128,338.52,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101119,40291,2020/06/28 12:00:00+00,37812,11,29.09,4.16,2,139,367.61,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101120,40291,2020/07/05 12:00:00+00,37812,14,37.03,5.29,2,153,404.63,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101121,40291,2020/07/12 12:00:00+00,37812,52,137.52,19.65,3,205,542.16,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101122,40291,2020/07/19 12:00:00+00,37812,38,100.5,14.36,3,243,642.65,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101123,40291,2020/07/26 12:00:00+00,37812,50,132.23,18.89,3,293,774.89,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101124,40291,2020/08/02 12:00:00+00,37812,48,126.94,18.13,3,341,901.83,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101125,40291,2020/08/09 12:00:00+00,37812,62,163.97,23.42,3,403,1065.8,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101126,40291,2020/08/16 12:00:00+00,37812,66,174.55,24.94,3,469,1240.35,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101127,40291,2020/08/23 12:00:00+00,37812,47,124.3,17.76,3,516,1364.65,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101128,40291,2020/08/30 12:00:00+00,37812,47,124.3,17.76,3,563,1488.95,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101129,40291,2020/09/06 12:00:00+00,37812,26,68.76,9.82,2,589,1557.71,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101130,40291,2020/09/13 12:00:00+00,37812,35,92.56,13.22,3,624,1650.27,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101131,40291,2020/09/20 12:00:00+00,37812,50,132.23,18.89,3,674,1782.5,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101132,40291,2020/09/27 12:00:00+00,37812,36,95.21,13.6,3,710,1877.71,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101133,40291,2020/10/04 12:00:00+00,37812,59,156.04,22.29,3,769,2033.75,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101134,40291,2020/10/11 12:00:00+00,37812,63,166.61,23.8,3,832,2200.36,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101135,40291,2020/10/18 12:00:00+00,37812,101,267.11,38.16,4,933,2467.47,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101136,40291,2020/10/25 12:00:00+00,37812,91,240.66,34.38,4,1024,2708.13,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101137,40291,2020/11/01 12:00:00+00,37812,97,256.53,36.65,4,1121,2964.67,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101138,40291,2020/11/08 12:00:00+00,37812,167,441.66,63.09,4,1288,3406.33,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101139,40291,2020/11/15 12:00:00+00,37812,185,489.26,69.89,4,1473,3895.59,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101140,40291,2020/11/22 12:00:00+00,37812,168,444.3,63.47,4,1641,4339.89,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101141,40291,2020/11/29 12:00:00+00,37812,227,600.34,85.76,4,1868,4940.23,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101142,40291,2020/12/06 12:00:00+00,37812,212,560.67,80.1,4,2080,5500.9,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101143,40291,2020/12/13 12:00:00+00,37812,147,388.77,55.54,4,2227,5889.66,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101144,40291,2020/12/20 12:00:00+00,37812,113,298.85,42.69,4,2340,6188.51,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101145,40291,2020/12/27 12:00:00+00,37812,147,388.77,55.54,4,2487,6577.28,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101146,40291,2021/01/03 12:00:00+00,37812,183,483.97,69.14,4,2670,7061.25,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101147,40291,2021/01/10 12:00:00+00,37812,142,375.54,53.65,4,2812,7436.79,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101148,40291,2021/01/17 12:00:00+00,37812,151,399.34,57.05,4,2963,7836.14,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101149,40291,2021/01/24 12:00:00+00,37812,164,433.72,61.96,4,3127,8269.86,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101150,40291,2021/01/31 12:00:00+00,37812,136,359.67,51.38,4,3263,8629.54,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101151,40291,2021/02/07 12:00:00+00,37812,107,282.98,40.43,4,3370,8912.51,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101152,40291,2021/02/14 12:00:00+00,37812,104,275.04,39.29,4,3474,9187.56,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101153,40291,2021/02/21 12:00:00+00,37812,68,179.84,25.69,4,3542,9367.4,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101154,40291,2021/02/28 12:00:00+00,37812,52,137.52,19.65,3,3594,9504.92,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101155,40291,2021/03/07 12:00:00+00,37812,35,92.56,13.22,3,3629,9597.48,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101156,40291,2021/03/14 12:00:00+00,37812,33,87.27,12.47,3,3662,9684.76,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101157,40291,2021/03/21 12:00:00+00,37812,39,103.14,14.73,3,3701,9787.9,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101158,40291,2021/03/28 12:00:00+00,37812,51,134.88,19.27,3,3752,9922.78,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101159,40291,2021/04/04 12:00:00+00,37812,39,103.14,14.73,3,3791,10025.92,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101160,40291,2021/04/11 12:00:00+00,37812,36,95.21,13.6,3,3827,10121.13,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101161,40291,2021/04/18 12:00:00+00,37812,29,76.7,10.96,3,3856,10197.82,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101162,40291,2021/04/25 12:00:00+00,37812,33,87.27,12.47,3,3889,10285.09,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101163,40291,2021/05/02 12:00:00+00,37812,22,58.18,8.31,2,3911,10343.28,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101164,40291,2021/05/09 12:00:00+00,37812,26,68.76,9.82,2,3937,10412.04,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101165,40291,2021/05/16 12:00:00+00,37812,12,31.74,4.53,2,3949,10443.77,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101166,40291,2021/05/23 12:00:00+00,37812,34,89.92,12.85,3,3983,10533.69,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101167,40291,2021/05/30 12:00:00+00,37812,10,26.45,3.78,2,3993,10560.14,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101168,40291,2021/06/06 12:00:00+00,37812,5,13.22,1.89,2,3998,10573.36,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101169,40291,2021/06/13 12:00:00+00,37812,8,21.16,3.02,2,4006,10594.52,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101170,40291,2021/06/20 12:00:00+00,37812,9,23.8,3.4,2,4015,10618.32,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101171,40291,2021/06/27 12:00:00+00,37812,3,7.93,1.13,2,4018,10626.26,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101172,40291,2021/07/04 12:00:00+00,37812,11,29.09,4.16,2,4029,10655.35,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101173,40291,2021/07/11 12:00:00+00,37812,17,44.96,6.42,2,4046,10700.31,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101174,40291,2021/07/18 12:00:00+00,37812,31,81.98,11.71,3,4077,10782.29,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101175,40291,2021/07/25 12:00:00+00,37812,66,174.55,24.94,3,4143,10956.84,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101176,40291,2021/08/01 12:00:00+00,37812,109,288.27,41.18,4,4252,11245.11,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101177,40291,2021/08/08 12:00:00+00,37812,91,240.66,34.38,4,4343,11485.77,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101178,40291,2021/08/15 12:00:00+00,37812,139,367.61,52.52,4,4482,11853.38,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101179,40291,2021/08/22 12:00:00+00,37812,168,444.3,63.47,4,4650,12297.68,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101180,40291,2021/08/29 12:00:00+00,37812,159,420.5,60.07,4,4809,12718.18,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101181,40291,2021/09/05 12:00:00+00,37812,145,383.48,54.78,4,4954,13101.66,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101182,40291,2021/09/12 12:00:00+00,37812,184,486.62,69.52,4,5138,13588.28,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101183,40291,2021/09/19 12:00:00+00,37812,136,359.67,51.38,4,5274,13947.95,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101184,40291,2021/09/26 12:00:00+00,37812,180,476.04,68.01,4,5454,14423.99,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101185,40291,2021/10/03 12:00:00+00,37812,138,364.96,52.14,4,5592,14788.96,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101186,40291,2021/10/10 12:00:00+00,37812,107,282.98,40.43,4,5699,15071.93,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101187,40291,2021/10/17 12:00:00+00,37812,89,235.38,33.63,4,5788,15307.31,2021/10/24 06:12:57+00,0.646034684726146,0.0065017592084483
101188,,,,,,,,,,,0,0
101189,40243,2020/04/26 12:00:00+00,10485,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101190,40243,2020/05/03 12:00:00+00,10485,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101191,40243,2020/05/10 12:00:00+00,10485,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101192,40243,2020/05/17 12:00:00+00,10485,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101193,40243,2020/05/24 12:00:00+00,10485,1,9.54,1.36,2,1,9.54,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101194,40243,2020/05/31 12:00:00+00,10485,52,495.95,70.85,4,53,505.48,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101195,40243,2020/06/07 12:00:00+00,10485,6,57.22,8.17,2,59,562.71,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101196,40243,2020/06/14 12:00:00+00,10485,0,0,0,1,59,562.71,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101197,40243,2020/06/21 12:00:00+00,10485,0,0,0,1,59,562.71,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101198,40243,2020/06/28 12:00:00+00,10485,6,57.22,8.17,2,65,619.93,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101199,40243,2020/07/05 12:00:00+00,10485,4,38.15,5.45,2,69,658.08,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101200,40243,2020/07/12 12:00:00+00,10485,14,133.52,19.07,3,83,791.61,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101201,40243,2020/07/19 12:00:00+00,10485,11,104.91,14.99,3,94,896.52,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101202,40243,2020/07/26 12:00:00+00,10485,12,114.45,16.35,3,106,1010.97,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101203,40243,2020/08/02 12:00:00+00,10485,6,57.22,8.17,2,112,1068.19,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101204,40243,2020/08/09 12:00:00+00,10485,10,95.37,13.62,3,122,1163.57,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101205,40243,2020/08/16 12:00:00+00,10485,10,95.37,13.62,3,132,1258.94,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101206,40243,2020/08/23 12:00:00+00,10485,10,95.37,13.62,3,142,1354.32,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101207,40243,2020/08/30 12:00:00+00,10485,11,104.91,14.99,3,153,1459.23,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101208,40243,2020/09/06 12:00:00+00,10485,11,104.91,14.99,3,164,1564.14,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101209,40243,2020/09/13 12:00:00+00,10485,15,143.06,20.44,3,179,1707.2,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101210,40243,2020/09/20 12:00:00+00,10485,10,95.37,13.62,3,189,1802.58,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101211,40243,2020/09/27 12:00:00+00,10485,18,171.67,24.52,3,207,1974.25,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101212,40243,2020/10/04 12:00:00+00,10485,12,114.45,16.35,3,219,2088.7,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101213,40243,2020/10/11 12:00:00+00,10485,22,209.82,29.97,4,241,2298.52,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101214,40243,2020/10/18 12:00:00+00,10485,31,295.66,42.24,4,272,2594.18,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101215,40243,2020/10/25 12:00:00+00,10485,37,352.89,50.41,4,309,2947.07,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101216,40243,2020/11/01 12:00:00+00,10485,30,286.12,40.87,4,339,3233.19,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101217,40243,2020/11/08 12:00:00+00,10485,63,600.86,85.84,4,402,3834.05,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101218,40243,2020/11/15 12:00:00+00,10485,33,314.74,44.96,4,435,4148.78,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101219,40243,2020/11/22 12:00:00+00,10485,42,400.57,57.22,4,477,4549.36,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101220,40243,2020/11/29 12:00:00+00,10485,47,448.26,64.04,4,524,4997.62,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101221,40243,2020/12/06 12:00:00+00,10485,48,457.8,65.4,4,572,5455.41,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101222,40243,2020/12/13 12:00:00+00,10485,40,381.5,54.5,4,612,5836.91,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101223,40243,2020/12/20 12:00:00+00,10485,39,371.96,53.14,4,651,6208.87,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101224,40243,2020/12/27 12:00:00+00,10485,35,333.81,47.69,4,686,6542.68,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101225,40243,2021/01/03 12:00:00+00,10485,67,639.01,91.29,4,753,7181.69,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101226,40243,2021/01/10 12:00:00+00,10485,48,457.8,65.4,4,801,7639.48,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101227,40243,2021/01/17 12:00:00+00,10485,40,381.5,54.5,4,841,8020.98,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101228,40243,2021/01/24 12:00:00+00,10485,35,333.81,47.69,4,876,8354.79,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101229,40243,2021/01/31 12:00:00+00,10485,29,276.59,39.51,4,905,8631.38,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101230,40243,2021/02/07 12:00:00+00,10485,34,324.27,46.32,4,939,8955.65,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101231,40243,2021/02/14 12:00:00+00,10485,19,181.21,25.89,4,958,9136.86,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101232,40243,2021/02/21 12:00:00+00,10485,15,143.06,20.44,3,973,9279.92,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101233,40243,2021/02/28 12:00:00+00,10485,18,171.67,24.52,3,991,9451.6,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101234,40243,2021/03/07 12:00:00+00,10485,5,47.69,6.81,2,996,9499.28,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101235,40243,2021/03/14 12:00:00+00,10485,5,47.69,6.81,2,1001,9546.97,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101236,40243,2021/03/21 12:00:00+00,10485,6,57.22,8.17,2,1007,9604.2,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101237,40243,2021/03/28 12:00:00+00,10485,3,28.61,4.09,2,1010,9632.81,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101238,40243,2021/04/04 12:00:00+00,10485,5,47.69,6.81,2,1015,9680.5,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101239,40243,2021/04/11 12:00:00+00,10485,13,123.99,17.71,3,1028,9804.48,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101240,40243,2021/04/18 12:00:00+00,10485,9,85.84,12.26,3,1037,9890.32,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101241,40243,2021/04/25 12:00:00+00,10485,2,19.07,2.72,2,1039,9909.39,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101242,40243,2021/05/02 12:00:00+00,10485,4,38.15,5.45,2,1043,9947.54,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101243,40243,2021/05/09 12:00:00+00,10485,5,47.69,6.81,2,1048,9995.23,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101244,40243,2021/05/16 12:00:00+00,10485,5,47.69,6.81,2,1053,10042.92,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101245,40243,2021/05/23 12:00:00+00,10485,3,28.61,4.09,2,1056,10071.53,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101246,40243,2021/05/30 12:00:00+00,10485,1,9.54,1.36,2,1057,10081.07,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101247,40243,2021/06/06 12:00:00+00,10485,2,19.07,2.72,2,1059,10100.14,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101248,40243,2021/06/13 12:00:00+00,10485,5,47.69,6.81,2,1064,10147.83,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
101249,40243,2021/06/20 12:00:00+00,10485,3,28.61,4.09,2,1067,10176.44,2021/10/24 06:12:57+00,0.233979324961198,0.00104778864898006
